"","userID","gameCode","sessionID","repetitionID","hand","includeInt","accuracy","amountOfData","centerCircle","circleCenterX","circleCenterY","date","device","distanceTot","dpi","margin","radiusCenter","screenHeight","screenWidth","startTime","time","raggioEsterno","raggioInterno","dominantHand"
"182","MB_AM_20_129b3fcf","circleAccuracy","07f2bf86a7c04b72ac53fe2bb75955ed",2,"destra",0,0.9730199,385,1917.291,540,888,"28/03/2015 16-13-13","LGE Nexus 5",1920.638,442.898,87.18465,305.1463,1776,1080,207.8668,6.950577,348.738625,261.553975,"destra"
"183","MB_AM_20_129b3fcf","circleAccuracy","07f2bf86a7c04b72ac53fe2bb75955ed",3,"destra",0,0.9292322,361,1917.291,540,888,"28/03/2015 16-13-24","LGE Nexus 5",1918.109,442.898,87.18465,305.1463,1776,1080,216.9928,6.678757,348.738625,261.553975,"destra"
"184","MB_AP_03_f57fb0d7","circleAccuracy","faaa0b824658d0e4aa0d91cffd465ddd",1,"destra",0,0.820832,63,1323.614,360,640,"04/03/2015 17-05-52","samsung GT-I9301I",1340.8,305.7575,60.18849,210.6597,1280,720,900.5022,1.106567,240.753945,180.565455,"destra"
"185","MB_AP_03_f57fb0d7","circleAccuracy","faaa0b824658d0e4aa0d91cffd465ddd",2,"destra",0,0.8364211,39,1323.614,360,640,"04/03/2015 17-05-56","samsung GT-I9301I",1352.153,305.7575,60.18849,210.6597,1280,720,903.178,0.6936035,240.753945,180.565455,"destra"
"186","MB_AP_03_f57fb0d7","circleAccuracy","faaa0b824658d0e4aa0d91cffd465ddd",3,"destra",0,0.9496607,35,1323.614,360,640,"04/03/2015 17-05-58","samsung GT-I9301I",1349.445,305.7575,60.18849,210.6597,1280,720,906.1016,0.6275024,240.753945,180.565455,"destra"
"187","MB_AP_04_9b0733d6","circleAccuracy","28d27aee56a88231d89581fd2db4967c",1,"destra",0,0.709749,102,1323.614,360,640,"08/03/2015 15-35-35","samsung GT-I9301I",1332.453,305.7575,60.18849,210.6597,1280,720,66.53352,1.767258,240.753945,180.565455,"destra"
"188","MB_AP_04_9b0733d6","circleAccuracy","28d27aee56a88231d89581fd2db4967c",2,"destra",0,0.6748736,79,1323.614,360,640,"08/03/2015 15-35-43","samsung GT-I9301I",1333.454,305.7575,60.18849,210.6597,1280,720,71.38972,1.436852,240.753945,180.565455,"destra"
"189","MB_AP_04_9b0733d6","circleAccuracy","28d27aee56a88231d89581fd2db4967c",3,"destra",0,0.6554242,82,1323.614,360,640,"08/03/2015 15-35-47","samsung GT-I9301I",1327.171,305.7575,60.18849,210.6597,1280,720,75.61813,1.403885,240.753945,180.565455,"destra"
"190","MB_AP_05_9805bd9d","circleAccuracy","1789d9e5e63f3f9c89d70e598d75b88f",1,"destra",0,0.8079581,90,1323.614,360,640,"08/03/2015 15-55-14","samsung GT-I9301I",1325.29,305.7575,60.18849,210.6597,1280,720,116.7817,1.58551,240.753945,180.565455,"destra"
"191","MB_AP_05_9805bd9d","circleAccuracy","1789d9e5e63f3f9c89d70e598d75b88f",2,"destra",0,0.6152086,100,1323.614,360,640,"08/03/2015 15-55-18","samsung GT-I9301I",1324.262,305.7575,60.18849,210.6597,1280,720,119.9365,1.717682,240.753945,180.565455,"destra"
"192","MB_AP_05_9805bd9d","circleAccuracy","1789d9e5e63f3f9c89d70e598d75b88f",3,"destra",0,0.6450568,118,1323.614,360,640,"08/03/2015 15-55-22","samsung GT-I9301I",1333.994,305.7575,60.18849,210.6597,1280,720,123.3391,1.998482,240.753945,180.565455,"destra"
"193","MB_AP_06_810de824","circleAccuracy","b7f42cf67f22a627626f52fec4e2749e",1,"destra",0,0.997457,255,1323.614,360,640,"08/03/2015 17-39-10","samsung GT-I9301I",1329.9,305.7575,60.18849,210.6597,1280,720,82.84178,4.393394,240.753945,180.565455,"destra"
"194","MB_AP_06_810de824","circleAccuracy","b7f42cf67f22a627626f52fec4e2749e",2,"destra",0,0.9943802,216,1323.614,360,640,"08/03/2015 17-39-19","samsung GT-I9301I",1324.833,305.7575,60.18849,210.6597,1280,720,91.33165,3.732773,240.753945,180.565455,"destra"
"195","MB_AP_06_810de824","circleAccuracy","b7f42cf67f22a627626f52fec4e2749e",3,"destra",0,0.9939147,187,1323.614,360,640,"08/03/2015 17-39-27","samsung GT-I9301I",1329.171,305.7575,60.18849,210.6597,1280,720,96.94746,3.286804,240.753945,180.565455,"destra"
"196","MB_AP_07_01d7bf3c","circleAccuracy","fc04b23f2924211d0b0cbe080e6d71bb",1,"destra",0,0.663974,208,1323.614,360,640,"08/03/2015 18-00-11","samsung GT-I9301I",1305.061,305.7575,60.18849,210.6597,1280,720,111.483,4.079552,240.753945,180.565455,"destra"
"197","MB_AP_07_01d7bf3c","circleAccuracy","fc04b23f2924211d0b0cbe080e6d71bb",2,"destra",0,0.4850481,179,1323.614,360,640,"08/03/2015 18-00-19","samsung GT-I9301I",1302.278,305.7575,60.18849,210.6597,1280,720,118.701,3.518234,240.753945,180.565455,"destra"
"198","MB_AP_07_01d7bf3c","circleAccuracy","fc04b23f2924211d0b0cbe080e6d71bb",3,"destra",0,0.3591194,181,1323.614,360,640,"08/03/2015 18-00-26","samsung GT-I9301I",1323.831,305.7575,60.18849,210.6597,1280,720,130.1971,3.369431,240.753945,180.565455,"destra"
"199","MB_AP_08_b293eb9a","circleAccuracy","292edc1d20dd6fd6cf67a760476fa698",1,"destra",0,0.997191,351,1323.614,360,640,"20/03/2015 18-06-41","samsung GT-I9301I",1325.212,305.7575,60.18849,210.6597,1280,720,92.38317,6.045113,240.753945,180.565455,"destra"
"200","MB_AP_08_b293eb9a","circleAccuracy","292edc1d20dd6fd6cf67a760476fa698",2,"destra",0,0.9982331,303,1323.614,360,640,"20/03/2015 18-06-51","samsung GT-I9301I",1326.524,305.7575,60.18849,210.6597,1280,720,101.8809,5.252029,240.753945,180.565455,"destra"
"201","MB_AP_08_b293eb9a","circleAccuracy","292edc1d20dd6fd6cf67a760476fa698",3,"destra",0,0.999786,313,1323.614,360,640,"20/03/2015 18-06-59","samsung GT-I9301I",1327.469,305.7575,60.18849,210.6597,1280,720,109.875,5.384415,240.753945,180.565455,"destra"
"202","MB_AP_09_932055ed","circleAccuracy","14eededd0c3020426ac9221d99676d02",1,"destra",0,0.942282,100,1323.614,360,640,"22/03/2015 19-38-23","samsung GT-I9301I",1323.995,305.7575,60.18849,210.6597,1280,720,57.74506,1.767178,240.753945,180.565455,"destra"
"203","MB_AP_09_932055ed","circleAccuracy","14eededd0c3020426ac9221d99676d02",2,"destra",0,0.8396407,134,1323.614,360,640,"22/03/2015 19-38-28","samsung GT-I9301I",1279.075,305.7575,60.18849,210.6597,1280,720,61.97356,2.593006,240.753945,180.565455,"destra"
"204","MB_AP_09_932055ed","circleAccuracy","14eededd0c3020426ac9221d99676d02",3,"destra",0,0.9978273,136,1323.614,360,640,"22/03/2015 19-38-33","samsung GT-I9301I",1326.728,305.7575,60.18849,210.6597,1280,720,66.40002,2.378357,240.753945,180.565455,"destra"
"205","MB_AP_10_bfb7fa2f","circleAccuracy","4652ad92e3dcf017d7033918675f605c",1,"destra",0,0.9981972,104,1323.614,360,640,"23/03/2015 21-11-12","samsung GT-I9301I",1339.988,305.7575,60.18849,210.6597,1280,720,75.44689,1.849754,240.753945,180.565455,"destra"
"206","MB_AP_10_bfb7fa2f","circleAccuracy","4652ad92e3dcf017d7033918675f605c",2,"destra",0,0.9961234,117,1323.614,360,640,"23/03/2015 21-11-18","samsung GT-I9301I",1332.767,305.7575,60.18849,210.6597,1280,720,81.06271,1.99852,240.753945,180.565455,"destra"
"207","MB_AP_10_bfb7fa2f","circleAccuracy","4652ad92e3dcf017d7033918675f605c",3,"destra",0,0.9953052,116,1323.614,360,640,"23/03/2015 21-11-24","samsung GT-I9301I",1326.712,305.7575,60.18849,210.6597,1280,720,85.09302,1.998405,240.753945,180.565455,"destra"
"208","MB_AP_11_3bbc7543","circleAccuracy","b4729a4c61f5828f4be68e0ffc285430",1,"destra",0,0.948177,140,1323.614,360,640,"23/03/2015 21-24-54","samsung GT-I9301I",1329.524,305.7575,60.18849,210.6597,1280,720,67.24294,2.460876,240.753945,180.565455,"destra"
"209","MB_AP_11_3bbc7543","circleAccuracy","b4729a4c61f5828f4be68e0ffc285430",2,"destra",0,0.869201,90,1323.614,360,640,"23/03/2015 21-25-00","samsung GT-I9301I",1327.14,305.7575,60.18849,210.6597,1280,720,71.55387,1.552513,240.753945,180.565455,"destra"
"210","MB_AP_11_3bbc7543","circleAccuracy","b4729a4c61f5828f4be68e0ffc285430",3,"destra",0,0.885299,113,1323.614,360,640,"23/03/2015 21-25-03","samsung GT-I9301I",1332.12,305.7575,60.18849,210.6597,1280,720,74.62603,1.916023,240.753945,180.565455,"destra"
"211","MB_AP_12_60299511","circleAccuracy","321d43f9f46aa77f72dd01a09e09413d",1,"destra",0,0.9440212,191,1323.614,360,640,"25/03/2015 16-32-59","samsung GT-I9301I",1324.958,305.7575,60.18849,210.6597,1280,720,115.7779,3.369431,240.753945,180.565455,"destra"
"212","MB_AP_12_60299511","circleAccuracy","321d43f9f46aa77f72dd01a09e09413d",2,"destra",0,0.9283571,180,1323.614,360,640,"25/03/2015 16-33-08","samsung GT-I9301I",1327.709,305.7575,60.18849,210.6597,1280,720,121.9058,3.154663,240.753945,180.565455,"destra"
"213","MB_AP_12_60299511","circleAccuracy","321d43f9f46aa77f72dd01a09e09413d",3,"destra",0,0.9042959,169,1323.614,360,640,"25/03/2015 16-33-14","samsung GT-I9301I",1329.82,305.7575,60.18849,210.6597,1280,720,126.9601,2.874207,240.753945,180.565455,"destra"
"214","MB_AP_13_5e36440b","circleAccuracy","794a179d651ddc9ce1dae44d6a0375a8",1,"destra",0,0.9988871,281,1323.614,360,640,"26/03/2015 13-30-13","samsung GT-I9301I",1326.299,305.7575,60.18849,210.6597,1280,720,67.00436,4.856033,240.753945,180.565455,"destra"
"215","MB_AP_13_5e36440b","circleAccuracy","794a179d651ddc9ce1dae44d6a0375a8",2,"destra",0,0.9939408,320,1323.614,360,640,"26/03/2015 13-30-22","samsung GT-I9301I",1324.675,305.7575,60.18849,210.6597,1280,720,73.7599,5.434174,240.753945,180.565455,"destra"
"216","MB_AP_13_5e36440b","circleAccuracy","794a179d651ddc9ce1dae44d6a0375a8",3,"destra",0,0.9949394,255,1323.614,360,640,"26/03/2015 13-30-30","samsung GT-I9301I",1324.513,305.7575,60.18849,210.6597,1280,720,83.5547,4.376945,240.753945,180.565455,"destra"
"217","MB_AP_14_f55245bb","circleAccuracy","43788da69259c81935c67f66948b3dbe",1,"destra",0,0.8902457,174,1323.614,360,640,"26/03/2015 16-17-11","samsung GT-I9301I",1272.556,305.7575,60.18849,210.6597,1280,720,109.7259,3.253746,240.753945,180.565455,"destra"
"218","MB_AP_14_f55245bb","circleAccuracy","43788da69259c81935c67f66948b3dbe",2,"destra",0,0.7007305,123,1323.614,360,640,"26/03/2015 16-17-18","samsung GT-I9301I",1332.017,305.7575,60.18849,210.6597,1280,720,116.4815,2.0811,240.753945,180.565455,"destra"
"219","MB_AP_14_f55245bb","circleAccuracy","43788da69259c81935c67f66948b3dbe",3,"destra",0,0.9058781,129,1323.614,360,640,"26/03/2015 16-17-23","samsung GT-I9301I",1348.22,305.7575,60.18849,210.6597,1280,720,121.4699,2.312836,240.753945,180.565455,"destra"
"220","MB_AP_15_69d742d7","circleAccuracy","01d323c3faaacb5b4aa7e9fe0dabad66",1,"destra",0,0.9948984,120,1323.614,360,640,"30/03/2015 19-02-49","samsung GT-I9301I",1325.864,305.7575,60.18849,210.6597,1280,720,128.1699,2.246216,240.753945,180.565455,"destra"
"221","MB_AP_15_69d742d7","circleAccuracy","01d323c3faaacb5b4aa7e9fe0dabad66",2,"destra",0,0.7584428,179,1323.614,360,640,"30/03/2015 19-02-54","samsung GT-I9301I",1318.433,305.7575,60.18849,210.6597,1280,720,134.5291,3.370041,240.753945,180.565455,"destra"
"222","MB_AP_15_69d742d7","circleAccuracy","01d323c3faaacb5b4aa7e9fe0dabad66",3,"destra",0,0.9395856,152,1323.614,360,640,"30/03/2015 19-03-01","samsung GT-I9301I",1324.323,305.7575,60.18849,210.6597,1280,720,140.6074,2.70874,240.753945,180.565455,"destra"
"223","MB_AP_16_b810c49a","circleAccuracy","dd1247f8437b42b8b39d6995587aa12f",1,"destra",0,0.9951185,225,1323.614,360,640,"30/03/2015 19-22-03","samsung GT-I9301I",1329.218,305.7575,60.18849,210.6597,1280,720,126.8598,3.831932,240.753945,180.565455,"destra"
"224","MB_AP_16_b810c49a","circleAccuracy","dd1247f8437b42b8b39d6995587aa12f",2,"destra",0,0.9966102,252,1323.614,360,640,"30/03/2015 19-22-11","samsung GT-I9301I",1328.295,305.7575,60.18849,210.6597,1280,720,136.5719,4.277924,240.753945,180.565455,"destra"
"225","MB_AP_16_b810c49a","circleAccuracy","dd1247f8437b42b8b39d6995587aa12f",3,"destra",0,0.8927987,180,1323.614,360,640,"30/03/2015 19-22-22","samsung GT-I9301I",1333.003,305.7575,60.18849,210.6597,1280,720,143.7735,3.105194,240.753945,180.565455,"destra"
"226","MB_AP_17_096b6faa","circleAccuracy","472205fc8621ff835365b4f00d47b0bd",1,"destra",0,0.3535538,144,1323.614,360,640,"30/03/2015 19-37-43","samsung GT-I9301I",1326.835,305.7575,60.18849,210.6597,1280,720,80.51084,2.461006,240.753945,180.565455,"destra"
"227","MB_AP_17_096b6faa","circleAccuracy","472205fc8621ff835365b4f00d47b0bd",2,"destra",0,0.01752317,98,1323.614,360,640,"30/03/2015 19-37-49","samsung GT-I9301I",1102.815,305.7575,60.18849,210.6597,1280,720,85.46608,1.882828,240.753945,180.565455,"destra"
"228","MB_AP_17_096b6faa","circleAccuracy","472205fc8621ff835365b4f00d47b0bd",3,"destra",0,0.01305428,80,1323.614,360,640,"30/03/2015 19-37-53","samsung GT-I9301I",1151.773,305.7575,60.18849,210.6597,1280,720,90.00837,1.552437,240.753945,180.565455,"destra"
"229","MB_AP_18_cad1fa58","circleAccuracy","fea7b5ed6c7c0be25c54e9c679982ed6",1,"destra",0,0.4317175,171,1323.614,360,640,"30/03/2015 21-15-15","samsung GT-I9301I",1251.715,305.7575,60.18849,210.6597,1280,720,97.61543,3.237335,240.753945,180.565455,"destra"
"230","MB_AP_18_cad1fa58","circleAccuracy","fea7b5ed6c7c0be25c54e9c679982ed6",2,"destra",0,0.9213305,124,1323.614,360,640,"30/03/2015 21-15-23","samsung GT-I9301I",1325.803,305.7575,60.18849,210.6597,1280,720,106.8817,2.196663,240.753945,180.565455,"destra"
"231","MB_AP_18_cad1fa58","circleAccuracy","fea7b5ed6c7c0be25c54e9c679982ed6",3,"destra",0,0.9993558,162,1323.614,360,640,"30/03/2015 21-15-31","samsung GT-I9301I",1327.843,305.7575,60.18849,210.6597,1280,720,110.8788,2.725258,240.753945,180.565455,"destra"
"232","MB_AP_19_177eb725","circleAccuracy","603a22d9e0032c8988b8c2c5795014e6",1,"destra",0,0.8829429,191,1323.614,360,640,"30/03/2015 21-38-29","samsung GT-I9301I",1315.066,305.7575,60.18849,210.6597,1280,720,113.713,3.501495,240.753945,180.565455,"destra"
"233","MB_AP_19_177eb725","circleAccuracy","603a22d9e0032c8988b8c2c5795014e6",2,"destra",0,0.7423948,149,1323.614,360,640,"30/03/2015 21-38-38","samsung GT-I9301I",1285.992,305.7575,60.18849,210.6597,1280,720,120.2208,2.791237,240.753945,180.565455,"destra"
"234","MB_AP_19_177eb725","circleAccuracy","603a22d9e0032c8988b8c2c5795014e6",3,"destra",0,0.8029955,145,1323.614,360,640,"30/03/2015 21-38-44","samsung GT-I9301I",1322.784,305.7575,60.18849,210.6597,1280,720,125.176,2.692207,240.753945,180.565455,"destra"
"235","MB_AP_20_6e760ef3","circleAccuracy","626379aae936c546e8c3813241835f4e",1,"destra",0,0.9934795,188,1323.614,360,640,"30/03/2015 21-57-35","samsung GT-I9301I",1325.524,305.7575,60.18849,210.6597,1280,720,102.1765,3.352943,240.753945,180.565455,"destra"
"236","MB_AP_20_6e760ef3","circleAccuracy","626379aae936c546e8c3813241835f4e",2,"destra",0,0.9998679,223,1323.614,360,640,"30/03/2015 21-57-45","samsung GT-I9301I",1329.069,305.7575,60.18849,210.6597,1280,720,107.7097,3.898003,240.753945,180.565455,"destra"
"237","MB_AP_20_6e760ef3","circleAccuracy","626379aae936c546e8c3813241835f4e",3,"destra",0,0.9955292,217,1323.614,360,640,"30/03/2015 21-57-51","samsung GT-I9301I",1326.465,305.7575,60.18849,210.6597,1280,720,113.7385,3.831902,240.753945,180.565455,"destra"
"238","MB_DD_01_4481c1a7","circleAccuracy","534b8015f659c2e1793ce2d209d6e1a4",1,"destra",0,0.9739466,132,1917.291,540,888,"24/02/2015 14-12-31","LGE Nexus 5",1923.789,442.898,87.18465,305.1463,1776,1080,360.0327,2.398743,348.738625,261.553975,"destra"
"239","MB_DD_01_4481c1a7","circleAccuracy","534b8015f659c2e1793ce2d209d6e1a4",2,"destra",0,0.9264953,113,1917.291,540,888,"24/02/2015 14-12-42","LGE Nexus 5",1940.505,442.898,87.18465,305.1463,1776,1080,368.2935,1.917786,348.738625,261.553975,"destra"
"240","MB_DD_01_4481c1a7","circleAccuracy","534b8015f659c2e1793ce2d209d6e1a4",3,"destra",0,0.7356625,89,1917.291,540,888,"24/02/2015 14-12-49","LGE Nexus 5",1927.313,442.898,87.18465,305.1463,1776,1080,373.534,1.586487,348.738625,261.553975,"destra"
"241","MB_GD_04_4cdae1ae","circleAccuracy","0f498856a88f4f3c02a76bc617b4df99",1,"destra",0,0.04424002,235,1917.291,540,888,"24/02/2015 20-34-41","LGE Nexus 5",1928.768,442.898,87.18465,305.1463,1776,1080,2278.883,5.279297,348.738625,261.553975,"destra"
"242","MB_GD_04_4cdae1ae","circleAccuracy","0f498856a88f4f3c02a76bc617b4df99",2,"destra",0,0.9091117,142,1917.291,540,888,"24/02/2015 20-34-52","LGE Nexus 5",1919.237,442.898,87.18465,305.1463,1776,1080,2289.53,2.502441,348.738625,261.553975,"destra"
"243","MB_GD_04_4cdae1ae","circleAccuracy","0f498856a88f4f3c02a76bc617b4df99",3,"destra",0,0.4429082,92,1917.291,540,888,"24/02/2015 20-34-59","LGE Nexus 5",1952.842,442.898,87.18465,305.1463,1776,1080,2297.019,1.564453,348.738625,261.553975,"destra"
"244","MB_PM_01_75084084","circleAccuracy","342b2bce85ddbbaa91e2da48bfcfae25",1,"destra",0,0.700545,152,1008.649,240,400,"23/02/2015 18-17-28","samsung GT-I9070",1012.461,233,45.86614,160.5315,800,480,569.6144,3.099365,183.46457,137.59843,"destra"
"245","MB_PM_01_75084084","circleAccuracy","342b2bce85ddbbaa91e2da48bfcfae25",2,"destra",0,0.7643743,165,1008.649,240,400,"23/02/2015 18-17-36","samsung GT-I9070",1014.409,233,45.86614,160.5315,800,480,576.7199,3.57428,183.46457,137.59843,"destra"
"246","MB_PM_01_75084084","circleAccuracy","342b2bce85ddbbaa91e2da48bfcfae25",3,"destra",0,0.6197691,177,1008.649,240,400,"23/02/2015 18-17-44","samsung GT-I9070",1009.062,233,45.86614,160.5315,800,480,582.8069,3.490601,183.46457,137.59843,"destra"
"247","MB_SA_03_fe829bab","circleAccuracy","e7f66f39ef6861b8ec4b13c47ece03d2",1,"destra",0,0.7204124,29,1008.649,240,400,"24/02/2015 15-14-17","samsung GT-I9070",936.123,233,45.86614,160.5315,800,480,119.1954,0.9978027,183.46457,137.59843,"destra"
"248","MB_SA_03_fe829bab","circleAccuracy","e7f66f39ef6861b8ec4b13c47ece03d2",2,"destra",0,0.8845229,41,1008.649,240,400,"24/02/2015 15-14-20","samsung GT-I9070",1016.182,233,45.86614,160.5315,800,480,121.98,0.7315979,183.46457,137.59843,"destra"
"249","MB_SA_03_fe829bab","circleAccuracy","e7f66f39ef6861b8ec4b13c47ece03d2",3,"destra",0,0.6313871,40,1008.649,240,400,"24/02/2015 15-14-23","samsung GT-I9070",1058.807,233,45.86614,160.5315,800,480,124.252,0.7289429,183.46457,137.59843,"destra"
"250","MB_SA_04_37b32374","circleAccuracy","f8babd489dec859ab2269a4b9064629c",1,"destra",0,0.4558654,41,1008.649,240,400,"24/02/2015 19-51-42","samsung GT-I9070",975.0889,233,45.86614,160.5315,800,480,200.8584,1.386536,183.46457,137.59843,"destra"
"251","MB_SA_04_37b32374","circleAccuracy","f8babd489dec859ab2269a4b9064629c",2,"destra",0,0.6591694,36,1008.649,240,400,"24/02/2015 19-51-52","samsung GT-I9070",961.3463,233,45.86614,160.5315,800,480,209.1692,1.321136,183.46457,137.59843,"destra"
"252","MB_SA_04_37b32374","circleAccuracy","f8babd489dec859ab2269a4b9064629c",3,"destra",0,0.1246073,27,1008.649,240,400,"24/02/2015 19-52-00","samsung GT-I9070",936.3902,233,45.86614,160.5315,800,480,213.6248,1.041107,183.46457,137.59843,"destra"
"253","MB_SA_05_1a184647","circleAccuracy","163576ca0323029d3b543f46be0d0c3f",1,"destra",0,0.9903409,80,1008.649,240,400,"24/02/2015 21-18-17","samsung GT-I9070",1016.028,233,45.86614,160.5315,800,480,141.6846,1.651123,183.46457,137.59843,"destra"
"254","MB_SA_05_1a184647","circleAccuracy","163576ca0323029d3b543f46be0d0c3f",2,"destra",0,0.8560835,84,1008.649,240,400,"24/02/2015 21-18-21","samsung GT-I9070",1017.748,233,45.86614,160.5315,800,480,144.9882,1.748993,183.46457,137.59843,"destra"
"255","MB_SA_05_1a184647","circleAccuracy","163576ca0323029d3b543f46be0d0c3f",3,"destra",0,0.9890906,70,1008.649,240,400,"24/02/2015 21-18-25","samsung GT-I9070",1020.926,233,45.86614,160.5315,800,480,148.3942,1.576538,183.46457,137.59843,"destra"
"256","MB_SA_05_1a184647","circleAccuracy","5b8280ad45108dd56a1081b54b7b3837",1,"destra",0,0.9036808,139,1008.649,240,400,"24/02/2015 20-27-21","samsung GT-I9070",1011.841,233,45.86614,160.5315,800,480,300.9128,2.742523,183.46457,137.59843,"destra"
"257","MB_SA_05_1a184647","circleAccuracy","5b8280ad45108dd56a1081b54b7b3837",2,"destra",0,0.7211949,98,1008.649,240,400,"24/02/2015 20-27-30","samsung GT-I9070",1015.317,233,45.86614,160.5315,800,480,309.6329,1.957031,183.46457,137.59843,"destra"
"258","MB_SA_05_1a184647","circleAccuracy","5b8280ad45108dd56a1081b54b7b3837",3,"destra",0,0.5303779,79,1008.649,240,400,"24/02/2015 20-27-37","samsung GT-I9070",1008.838,233,45.86614,160.5315,800,480,317.8885,1.614166,183.46457,137.59843,"destra"
"259","MB_SA_05_1a184647","circleAccuracy","a9c7ec5ab80cb21ff48a9a30ed6ec04f",1,"destra",0,0.989141,57,1008.649,240,400,"24/02/2015 20-32-48","samsung GT-I9070",1015.551,233,45.86614,160.5315,800,480,616.2442,1.130188,183.46457,137.59843,"destra"
"260","MB_SA_05_1a184647","circleAccuracy","a9c7ec5ab80cb21ff48a9a30ed6ec04f",2,"destra",0,0.7663157,53,1008.649,240,400,"24/02/2015 20-32-51","samsung GT-I9070",1013.729,233,45.86614,160.5315,800,480,619.7418,1.036621,183.46457,137.59843,"destra"
"261","MB_SA_05_1a184647","circleAccuracy","a9c7ec5ab80cb21ff48a9a30ed6ec04f",3,"destra",0,0.8839145,50,1008.649,240,400,"24/02/2015 20-32-55","samsung GT-I9070",1015.453,233,45.86614,160.5315,800,480,622.3871,1.026245,183.46457,137.59843,"destra"
"262","MB_SA_06_04d6aab6","circleAccuracy","5c6209e2073821e1005e6a1952262046",1,"destra",0,0.6409478,41,1008.649,240,400,"26/02/2015 10-23-09","samsung GT-I9070",1047.338,233,45.86614,160.5315,800,480,100.4454,0.858551,183.46457,137.59843,"destra"
"263","MB_SA_06_04d6aab6","circleAccuracy","5c6209e2073821e1005e6a1952262046",2,"destra",0,0.9922633,48,1008.649,240,400,"26/02/2015 10-23-13","samsung GT-I9070",1026.352,233,45.86614,160.5315,800,480,105.2437,0.9848938,183.46457,137.59843,"destra"
"264","MB_SA_06_04d6aab6","circleAccuracy","5c6209e2073821e1005e6a1952262046",3,"destra",0,0.9873687,48,1008.649,240,400,"26/02/2015 10-23-18","samsung GT-I9070",1018.226,233,45.86614,160.5315,800,480,108.4324,0.9859924,183.46457,137.59843,"destra"
"265","MB_SA_07_0042352e","circleAccuracy","b8be446280c7b108d1da68e8575065fc",1,"destra",0,0.9926034,86,1008.649,240,400,"26/02/2015 14-37-25","samsung GT-I9070",1013.695,233,45.86614,160.5315,800,480,139.2566,1.697662,183.46457,137.59843,"destra"
"266","MB_SA_07_0042352e","circleAccuracy","b8be446280c7b108d1da68e8575065fc",2,"destra",0,0.9698943,91,1008.649,240,400,"26/02/2015 14-37-29","samsung GT-I9070",1014.579,233,45.86614,160.5315,800,480,144.0542,1.809357,183.46457,137.59843,"destra"
"267","MB_SA_07_0042352e","circleAccuracy","b8be446280c7b108d1da68e8575065fc",3,"destra",0,0.9804627,74,1008.649,240,400,"26/02/2015 14-37-34","samsung GT-I9070",1010.351,233,45.86614,160.5315,800,480,148.1107,1.456573,183.46457,137.59843,"destra"
"268","MB_SA_08_b14dc13e","circleAccuracy","b45fbdb8db1ce70a9da21b09f742d85e",1,"destra",0,0.9936258,135,1008.649,240,400,"26/02/2015 16-13-38","samsung GT-I9070",1011.147,233,45.86614,160.5315,800,480,119.6664,2.635498,183.46457,137.59843,"destra"
"269","MB_SA_08_b14dc13e","circleAccuracy","b45fbdb8db1ce70a9da21b09f742d85e",2,"destra",0,0.8556543,120,1008.649,240,400,"26/02/2015 16-13-45","samsung GT-I9070",1010.253,233,45.86614,160.5315,800,480,124.4802,2.286377,183.46457,137.59843,"destra"
"270","MB_SA_08_b14dc13e","circleAccuracy","b45fbdb8db1ce70a9da21b09f742d85e",3,"destra",0,0.873332,95,1008.649,240,400,"26/02/2015 16-13-49","samsung GT-I9070",1010.732,233,45.86614,160.5315,800,480,128.664,1.855835,183.46457,137.59843,"destra"
"271","MB_SA_09_349c6818","circleAccuracy","8d8f83bede49cc89edbd58cd2d832333",1,"destra",0,0.9946448,170,1008.649,240,400,"27/02/2015 15-10-59","samsung GT-I9070",1010.307,233,45.86614,160.5315,800,480,155.445,3.331848,183.46457,137.59843,"destra"
"272","MB_SA_09_349c6818","circleAccuracy","8d8f83bede49cc89edbd58cd2d832333",2,"destra",0,0.9937917,163,1008.649,240,400,"27/02/2015 15-11-09","samsung GT-I9070",1012.179,233,45.86614,160.5315,800,480,161.697,3.258179,183.46457,137.59843,"destra"
"273","MB_SA_09_349c6818","circleAccuracy","8d8f83bede49cc89edbd58cd2d832333",3,"destra",0,0.9919496,161,1008.649,240,400,"27/02/2015 15-11-15","samsung GT-I9070",1016.371,233,45.86614,160.5315,800,480,167.3001,3.170013,183.46457,137.59843,"destra"
"274","MB_SA_10_d90680f2","circleAccuracy","072ba4d4cc68af989890fad409601ed2",1,"destra",0,0.6425508,66,1008.649,240,400,"27/02/2015 17-22-34","samsung GT-I9070",970.9589,233,45.86614,160.5315,800,480,559.6078,1.499023,183.46457,137.59843,"destra"
"275","MB_SA_10_d90680f2","circleAccuracy","072ba4d4cc68af989890fad409601ed2",2,"destra",0,0.6399475,52,1008.649,240,400,"27/02/2015 17-22-38","samsung GT-I9070",956.2821,233,45.86614,160.5315,800,480,562.7081,1.241516,183.46457,137.59843,"destra"
"276","MB_SA_10_d90680f2","circleAccuracy","072ba4d4cc68af989890fad409601ed2",3,"destra",0,0.5034449,61,1008.649,240,400,"27/02/2015 17-22-41","samsung GT-I9070",876.4579,233,45.86614,160.5315,800,480,565.5637,1.466858,183.46457,137.59843,"destra"
