"userID";"gameCode";"sessionID";"repetitionID";"hand";"KeyValue";"Value";"includeInt"
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"startTime";"149.9164";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"time";"3.204224";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"accuracy";"0.9330825";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"amountOfData";"197";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"centerCircle";"1323.614";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"circleCenterX";"360";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"circleCenterY";"640";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"date";"26/03/2015 16-17-58";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"device";"samsung GT-I9301I";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"distanceTot";"1325.363";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"dpi";"305.7575";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"margin";"60.18849";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"radiusCenter";"210.6597";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"screenHeight";"1280";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"screenWidth";"720";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"startTime";"161.7922";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";2;"sinistra";"time";"3.468613";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"accuracy";"0.9985025";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"amountOfData";"206";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"centerCircle";"1323.614";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"circleCenterX";"360";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"circleCenterY";"640";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"date";"26/03/2015 16-18-10";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"device";"samsung GT-I9301I";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"distanceTot";"1328.062";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"dpi";"305.7575";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"margin";"60.18849";0
